1	Standard for Flexible Metal Conduit
2775	ANSI/CAN/UL/ULC Standard for Fixed Condensed Aerosol Extinguishing System Units / ANSI/CAN/UL/ULC Norme sur les unités de système d’extinction fixe à aérosol de condensation
2775	FIXED CONDENSED AEROSOL EXTINGUISHING SYSTEM UNITS
2775	FIXED CONDENSED AEROSOL EXTINGUISHING SYSTEM UNITS
2776	Sustainability for Laundry Detergents and Fabric Softeners
2777	Sustainability for Hard Floor Care Products
2778	Sustainability for Products Made From Recycled Plastic
2780	Sustainability for Urinal Blocks
2781	Sustainability for Pool and Spa Water Treatment Products
2783	Sustainability for Instant Hand Antiseptic Products
2784	Sustainability for Hand Cleaners
2789	Environmental Claim Validation Procedure for Calculation of Estimated Recyclability Rate
2790	Standard for Commercial Incinerators
2791	Standard for Sustainability for  Drain and/or Grease Trap Additives: Biologically-based
2792	Standard for Sustainability for Cleaning and Degreasing Compounds: Biologically-based
2794	Standard for Sustainability for Disinfectants and Disinfectant Cleaners
2795	Standard for Sustainability for Carpet and Upholstery Care Products
2796	Standard for Sustainability for Odor Control Products
2797	Standard for Sustainability for RV and/or Marine Holding Tank Additives: Biologically-based
2798	Standard for Sustainability for Biological Digestion Additives for Cleaning and Odour Control
2799	Environmental Claim Validation Procedure for Zero Waste to Landfill
2799A	Environmental Claim Validation Procedure (ECVP) for Zero Waste Classifications
2800-1	Medical Device Interoperability
2801	Standard for Sustainability for Printing Inks
2802	Performance Testing for Camera Image Quality
2803	Standard for Sustainability for Printing Services
2804	Environmental Claim Validation Procedure for Energy Savings Associated with the Use of a Plastic Additive
2805	Standard for Sustainability for Compostable Paper Bags
2806	Outline of Investigation for Heavy Duty Flexible Power Cable
2807	Environmental Claim Validation Procedure for PVC Free Products
2808	ANSI/CAN/UL Energy Monitoring Equipment / ANSI/CAN/UL Équipement de surveillance de l'énergie
2809	Environmental Claim Validation Procedure (ECVP) for Recycled Content
2809	Environmental Claim Validation Procedure (ECVP) for Recycled Content
2818	GREENGUARD Certification Program For Chemical Emissions For Building Materials, Finishes And Furnishings
2819	GREENGUARD Certification Program for Chemical and Particle Emissions for Electronic Equipment
2820	GREENGUARD Certification Program for Chemical Emissions for Cleaners and Cleaning Maintenance Systems
2821	UL GREENGUARD Certification Program Method for Measuring and Evaluating Chemical Emissions From Building Materials, Finishes and Furnishings
2822	GREENGUARD Certification Program Method For Measuring And Evaluating Chemical Emissions  From Cleaners And Cleaning Maintenance Systems Using Dynamic Environmental Chambers
2823	GREENGUARD Certification Program Method for Measuring and Evaluating Chemical and Particle Emissions From Electronic Equipment Using Dynamic Environmental Chambers
2825	RESILIENCY OF NETWORK INFRASTRUCTURE COMPONENTS
2826	Standard for Sustainability for Paperboard
2829	Standard for Sustainability for Laundry Bleach
2830	Standard for Sustainability for Septic Tank Additives: Alternative
2831	US NAVAL COMMERCIAL OFF THE SHELF (COTS) THREE-POLE, RATED MAXIMUM VOLTAGE 4.76, 8.25, AND 15KV, AC, VACUUM CIRCUIT BREAKERS, DRAWOUT TYPE, WITHOUT INTERNAL OVERCURRENT PROTECTION, AND ACCESSORIES/COMPONENTS FOR USE ON NON-NUCLEAR NAVAL COMBATANT SHIPS
2839	Environmental Claim Validation Procedure for Halogen Free Products
2840	Standard for Sustainability for Steel for Use in Construction Products
2841	Sustainability Outline for Slate Style Tablet Computers
2845	Standard for Sustainability for Personal Care Products
2846	Fire Test of Plastic Water Distribution Plumbing Pipe for Visible Flame and Smoke Characteristics
2849	Standard for Electrical Systems for eBikes / Norme sur Systèmes électriques pour vélos électriques
2851	Outline of Investigation for Low-voltage Distribution Systems and Equipment for Desk and Similar Work-surface Installations
2852	Outline of Investigation for Validation Protocol for Flaming and Smoldering Polyurethane Foam
2854	Standard for Sustainability for Renewable Low-Impact Electricity Products
2855	Outline of Investigation for Folding Rollaway Tool Carts
2860	Environmental Claim Validation Procedure (ECVP) for Calculation of Recycling and Recovery Rate
2861	Environmental Claim Validation Procedure (ECVP) for Calculation of Ozone Depleting Substances (ODS) Destruction Efficiency
2871	Outline of Investigation for Electric Vehicle (EV) Service and Production Chargers
2872	Outline of Investigation for Heat Detecting Circuit Interrupters
2874	Outline of Investigation for Electric Motors for Use in Hazardous (Classified) Locations - Protection by Pressurized Atmosphere Maintained above the UFL
2875	Outline of Investigation for Modular Cable System Assemblies and Fittings for Industrial Control, Signal and Power Distribution
2876	Outline of Investigation for Remote Racking Devices for Switchgear and Controlgear
2877	Power Supplies, Medium Voltage
2879	Outline of Investigation for Nitrogen Generator Units for Use with Dry Pipe Sprinkler Systems
2880	Outline of Investigation for Limited-Power Wire and Cable Using Copper-Clad Aluminum Conductors
2882	Outline of Investigation for Radio Head Cable
2883	Standard for Sustainability for Disposable Wipers
2884	Environmental Claim Validation Procedure for Substance Content Claims
2885	Outline of Investigation for Acid Gas, Acidity and Conductivity of Combusted Materials and Assessment of Halogens
2889	Electrically Operated Attic Lifts
2891	Sustainability Outline for Indoor Air Quality for Building Interiors
2985	Sustainability Standard for Thermal Insulation
2900-1	ANSI/CAN/UL Standard for Software Cybersecurity for Network-Connectable Products, Part1: General Requirements / Norme sur la Cybersécurité des logiciels pour les produits à connexion réseau, partie 1: exigences générales
2900- 2-1	Software Cybersecurity for Network-Connectable Products, Part 2-1: Particular Requirements for Network Connectable Components of Healthcare and Wellness Systems / Cybersécurité des logiciels pour les produits à connexion réseau, partie 2-1 : exigences particulières pour les composants à connexion réseau des systèmes de soins de santé et de mieux-être
2900- 2-2	Outline for Software Cybersecurity for Network-Connectable Products, Part 2-2: Particular Requirements for Industrial Control Systems
2900- 2-2	Software Cybersecurity for Network-Connectable Products, Part 2-2: Particular Requirements for Industrial Control Systems
2900- 2-3	ANSI/CAN/UL Standard for Software Cybersecurity for Network-Connectable Products, Part 2-3: Particular Requirements for Security and Life Safety Signaling Systems / ANSI/CAN/UL/ULC Norme de Cybersécurité des logiciels pour les produits à connexion réseau, partie 2-3 : exigences particulières pour les systèmes de signalisation de sûreté et de sécurité des personnes
2901	ANSI/CAN/UL Antifreeze Solutions for Use in Fire Sprinkler Systems / ANSI/CAN/UL Norme sur les solutions antigel pour les systèmes de gicleurs
2901A	Outline of Investigation for Corrosion Control Additives for Use in Fire Sprinkler Systems
2903	Outline of Investigation for Solar Tracker Power and Control Cable
2904	ANSI/CAN/UL Standard Method for Testing and Assessing Particle and Chemical Emissions from 3D Printers / Méthode standard pour tester et évaluer les émissions de particules et de produits chimiques des imprimantes 3D
2905	 Environmental Claim Validation Procedure for Indoor Air Quality (IAQ) Sensor Performance
2908	Environmental Claim Validation Procedure for Determining Particle Removal for Non-filter Electrical Appliances
2930	Outline of Investigation for Cord-and-Plug-Connected Health Care Facility Outlet Assemblies
2930	Outline of Investigation for Cord-and-Plug-Connected Health Care Facility Outlet Assemblies
2932	Health Risk Assessment Process Requirements for Personal Care Products
2949	Environmental Claim Validation Procedure (ECVP) for Estimating Energy Use of a Display
2980	Environmental Claim Validation Procedure (ECVP) for Zero Ozone Depleting Substances (ODS)
2984	CAN/UL Management of Public Risks - Principles and Guidelines / CAN/UL Norme sur la gestion des risques pour le public - Principes et lignes directrices
2985	Sustainability Outline for Thermal Inslation
2986	Recommended Practice for Measuring Incident Energy Exposure, UL RP 2986
2987	Outline of Investigation for Steel Sprinkler Pipe Corrosion Indicators
2988	Outline of Investigation for Universal Hybrid Power and Signal/Control Cables
2989	Outline of Investigation for Tracer Wire
2990	Environmental Claim Validation Procedure (ECVP) for By-Product Synergy
2991	Standard for Sustainability for Absorbent
2992	Environmental Claim Validation Procedure (ECVP) for Determination and Verification of Chemical Emissions from Water Activated Flameless Heat Packets
2994	Environmental Claim Validation Procedure (ECVP) for Particulate, Mold, Bacteria, and/or Allergen Filtration Efficacy for Air Filters
2995	Lifts for Swimming Pools and Spas
2996	Outline of Investigation for In-Ground Boxes
2996	IN-GROUND BOXES
2997	Environmental Claim Validation Procedure (ECVP) for Determination and Verification of Chemical and Particle Emissions from Chafing Fuel Products During Combustion
2997	Environmental Claim Validation
Procedure (ECVP) for Determination
and Verification of Chemical and
Particle Emissions from Combustion
Devices Used Indoors
2998	Environmental Claim Validation Procedure (ECVP) for Zero Ozone Emissions from Air Cleaners
2998	Environmental Claim Validation Procedure (ECVP) for Zero Ozone Emissions from Air Cleaners
2999	Individual Commercial Office Furnishings
3002	Recommended Practice for Determining the Depth of Cut On a Test Probe Contacting the Spinning Blade of a Table Saw, UL RP 3002
3003	Distributed Generation Cables
3004	Outline of Investigation for Medium Voltage Junction Boxes
3030	ANSI/CAN/UL Standard for Unmanned Aircraft Systems / ANSI/CAN/UL Norme pour les systèmes d’aéronef sans pilote
3036	GREENGUARD Certification of Residential Indoor Air Quality
3100	Outline of Investigation for Automated Mobile Platforms (AMPs) 
3140	Environmental Claim Validation Procedure (ECVP) for Comparing Environmental Impacts of Sterilization Equipment
3200	Outline of Investigation for Performance Testing of Engine and Turbine Generators
3223	Outline of Investigation for Data Center Certification
3225	Outline of Investigation for Water Leak Detection Systems
3300	Outline of Investigation for Service, Communication, Information, Education and Entertainment Robots
3400	Outline of Investigation for Additive Manufacturing Facility Safety Management
3401	Outline for 3D Printed Building Construction
3420	Standard for Formulated Plastics Packaging
3456	Outline of Investigation for Electric-Battery-Powered Carts For Commercial Use
3566	Outline of Investigation for Copper-Clad Aluminum Conductors
3600	Outline of Investigation for Measuring and Reporting Circular Economy Aspects of
Products, Sites and Organizations
3703	Solar Trackers
3730	Standard for Photovoltaic Junction Boxes
3741	ANSI/CAN/UL Photovoltaic Hazard Control / Contrôle des risques liés au dispositif photovoltaïque
3801	Outline of Investigation for Fault Limiters
3802	Subject 3802
3992	Outline of Investigation for Patch Cords Terminating in Eight-Position Modular Plug Connectors - Performance
3992A	Outline of Investigation for Communications Cable Assemblies used in Power over Local Area Network (LAN) Cable Networks
4000	Outline of Investigation for High Speed Cables
4040	Outline of Investigation for Portable Wet-Type Dust Collectors for Collection of Combustible Metals
4041	Outline of Investigation for Outdoor Furniture
4127	Outline of Investigation for Low Voltage Battery Cable
4128	Outline of Investigation for Intercell and Intertier Connectors for Use in Electrochemical Battery System Applications
4128	Outline of Investigation for Intercell and Intertier Connectors for Use in Electrochemical Battery System Applications
4128	Outline of Investigation for Intercell and Intertier Connectors for Use in Electrochemical Battery System Applications
4143	Wind Turbine Generator - Life Time Extension (LTE)
4200	Subject 4200
4200A	Products Incorporating Button Cell Batteries of Lithium and Similar Technologies
4248-1	Fuseholders - Part 1: General Requirements
4248-4	Fuseholders - Part 4: Class CC
4248-5	Fuseholders - Part 5: Class G
4248-6	Fuseholders - Part 6: Class H
4248-6	Fuseholders - Part 6: Class H
4248-8	Fuseholders - Part 8: Class J
4248-9	Fuseholders - Part 9: Class K
4248- 11	Fuseholders - Part 11: Type C (Edison Base) and Type S Plug Fuse
4248- 12	Fuseholders - Part 12: Class R
4248- 15	Fuseholders - Part 15: Class T
4248- 17	Outline of Investigation for Fuseholders - Part 17: Class CF Fuses
4248- 18	Fuseholders - Part 18: Photovoltaic
4248- 19	Fuseholders - Part 19: Photovoltaic Fuseholders
4299	Outline of Investigation for Power Over HDBaseT (PoH) Cables
4300	Outline of Investigation for Electrically Heated Insulated Covers for Compressed Gas Cylinders for Use in Hazardous (Classified) Locations
4400	STANDARD FOR SAFETY OF PREMISES, BUILDINGS AND EQUIPMENT UTILIZED FOR THE CULTIVATION, PROCESSING AND PRODUCTION OF CANNABIS / NORME SUR LA SÉCURITÉ DES LOCAUX, DES BÂTIMENTS ET DE L'ÉQUIPEMENT UTILISÉS POUR LA CULTURE, LA TRANSFORMATION ET LA PRODUCTION DU CANNABIS
4402	Indoor Air Quality in Buildings and Facilities Utilized for the Cultivation, Production and Processing of Cannabis
4500	Environmental Claim Validation Procedure (ECVP) for Cleaning Solution Savings for Floor Scrubber Machines
4600	Evaluation of Autonomous Products
4703	Standard for Photovoltaic Wire
4730	Nameplate, Datasheet, and Sampling Requirements of Photovoltaic Modules
5085	Subject 5085
5085	Subject 5085
5085-1	Low Voltage Transformers - Part 1: General Requirements
5085-2	Low Voltage Transformers - Part 2: General Purpose Transformers
5085-3	Low Voltage Transformers - Part 3: Class 2 and Class 3 Transformers
5085-4	Outline of Investigation for Construction-Site Transformers for Temporary Installations
5086	Subject 5086
5087	Subject 5087
5500	Remote Software Updates
5703	Determination of the Maximum Operating Temperature Rating of Photovoltaic (PV) Backsheet Materials
5770	Recommended Practice for Evaluating Cables for Use in Repeated Flexing Applications, UL RP 5770
